Id,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,SoldTime
762,RM,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,Mn,LwQ,Unf,GasA,TA,Y,SBrkr,Fa,Min1,0,Detchd,Unf,TA,TA,Y,0,0,0,WD,Normal,30,60.0,6911,5,5,85,59,0.0,405,0,740,1145,1301,0,0,1301,0,0,1,0,2,1,5,0,44.0,2,440,0,0,0,0,0,0,0,10,2009,100000,2009-10-01
763,FV,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,0,Attchd,Unf,TA,TA,Y,0,0,0,Con,Normal,60,72.0,8640,7,5,1,1,0.0,24,0,732,756,764,783,0,1547,0,0,2,1,3,1,7,0,1.0,2,614,169,45,0,0,0,0,0,6,2010,215200,2010-06-01
764,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,0,0,0,WD,Normal,60,82.0,9430,8,5,10,10,673.0,1163,0,89,1252,1268,1097,0,2365,1,0,2,1,3,1,8,1,10.0,3,856,0,128,0,0,180,0,0,7,2009,337000,2009-07-01
765,RL,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,Hip,CompShg,BrkFace,BrkFace,None,Gd,Gd,PConc,Gd,Gd,Av,LwQ,GLQ,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,0,0,0,WD,Normal,120,30.0,9549,8,5,11,10,0.0,437,1057,0,1494,1494,0,0,1494,1,0,1,1,2,1,6,1,11.0,2,481,0,30,0,0,216,0,0,4,2006,270000,2006-04-01
766,RL,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,0,0,0,New,Partial,20,75.0,14587,9,5,0,0,284.0,0,0,1498,1498,1506,0,0,1506,0,0,2,0,2,1,6,1,2020.0,2,592,0,174,0,0,0,0,0,8,2008,264132,2008-08-01
767,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,0,MnPrv,Shed,WD,Normal,60,80.0,10421,7,5,22,22,42.0,394,0,586,980,980,734,0,1714,0,0,2,1,3,1,7,1,22.0,2,496,228,66,156,0,0,0,500,3,2010,196500,2010-03-01
768,RL,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,Gd,TA,Mn,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Mod,0,Attchd,Unf,TA,TA,Y,0,0,Shed,WD,Normal,50,75.0,12508,6,7,68,23,0.0,660,0,323,983,983,767,0,1750,1,0,2,0,4,1,7,0,19.0,1,423,245,0,156,0,0,0,1300,7,2008,160000,2008-07-01
769,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,0,0,0,WD,Normal,20,70.0,9100,7,5,2,1,0.0,24,0,1836,1860,1836,0,0,1836,0,0,2,0,3,1,8,1,2.0,2,484,120,33,0,0,0,0,0,10,2006,216837,2006-10-01
770,RL,Pave,0,IR2,HLS,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,2Story,Hip,CompShg,CemntBd,Wd Shng,BrkFace,Ex,TA,PConc,Gd,TA,Gd,ALQ,Unf,GasA,Ex,Y,SBrkr,Ex,Mod,Gd,BuiltIn,Fin,TA,TA,Y,0,0,0,WD,Normal,60,47.0,53504,8,5,7,7,603.0,1416,0,234,1650,1690,1589,0,3279,1,0,3,1,4,1,12,1,7.0,3,841,503,36,0,0,210,0,0,6,2010,538000,2010-06-01
771,RL,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,0,Detchd,Unf,TA,TA,Y,0,0,0,WD,Normal,85,0.0,7252,5,5,27,27,0.0,685,0,173,858,858,0,0,858,1,0,1,0,2,1,5,0,26.0,2,576,120,0,0,0,0,0,0,4,2009,134900,2009-04-01
772,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Fa,Fa,No,LwQ,Unf,GasA,TA,Y,FuseF,TA,Typ,0,Detchd,Unf,TA,TA,Y,0,0,0,COD,Normal,20,67.0,8877,4,5,55,55,0.0,836,0,0,836,1220,0,0,1220,0,0,1,0,2,1,6,0,55.0,2,396,0,0,0,0,0,0,0,4,2006,102000,2006-04-01
773,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,Av,ALQ,BLQ,GasA,TA,Y,SBrkr,TA,Typ,TA,Detchd,Unf,TA,TA,Y,0,MnPrv,0,WD,Abnorml,80,94.0,7819,6,5,34,34,0.0,422,127,480,1029,1117,0,0,1117,1,0,1,0,3,1,6,1,34.0,2,672,144,0,0,0,0,0,0,3,2010,107000,2010-03-01
774,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,FuseA,TA,Typ,0,Attchd,RFn,TA,TA,Y,0,0,0,COD,Normal,20,70.0,10150,5,5,49,49,1.0,456,0,456,912,912,0,0,912,0,0,1,0,2,1,5,0,49.0,1,275,0,0,0,0,0,0,0,7,2007,114500,2007-07-01
775,RL,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,0,0,0,New,Partial,20,110.0,14226,8,5,1,1,375.0,0,0,1935,1935,1973,0,0,1973,0,0,2,0,3,1,9,1,1.0,3,895,315,45,0,0,0,0,0,7,2007,395000,2007-07-01
776,RM,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,0,Attchd,Fin,TA,TA,Y,0,0,0,WD,Normal,120,32.0,4500,6,5,11,11,320.0,866,0,338,1204,1204,0,0,1204,1,0,2,0,2,1,5,0,11.0,2,412,0,247,0,0,0,0,0,6,2009,162000,2009-06-01
777,RL,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,0,Attchd,RFn,TA,TA,Y,0,0,0,New,Partial,20,86.0,11210,7,5,1,0,240.0,20,0,1594,1614,1614,0,0,1614,0,0,2,0,3,1,7,0,1.0,3,865,144,59,0,0,0,0,0,7,2006,221500,2006-07-01
778,RL,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,Plywood,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Fa,Attchd,Unf,TA,TA,Y,0,MnPrv,0,WD,Normal,20,100.0,13350,5,5,32,32,0.0,762,0,102,864,894,0,0,894,1,0,1,0,3,1,5,1,32.0,2,440,241,0,0,0,0,0,0,6,2006,142500,2006-06-01
779,RH,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,Slab,0,0,0,0,0,GasA,TA,Y,SBrkr,TA,Typ,TA,Detchd,Unf,TA,TA,Y,0,0,0,WD,Normal,90,60.0,8400,5,5,30,30,320.0,0,0,0,0,2020,0,0,2020,0,0,2,0,4,2,10,2,30.0,2,630,0,0,0,0,0,0,0,10,2007,144000,2007-10-01
780,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,Gable,CompShg,Plywood,ImStucc,BrkFace,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,0,Attchd,Unf,TA,TA,Y,0,0,0,WD,Normal,90,78.0,10530,6,5,29,29,90.0,975,0,0,975,1004,0,0,1004,1,0,1,0,2,1,4,0,29.0,2,504,0,0,0,0,0,0,0,5,2006,135000,2006-05-01
781,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,Gd,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,0,0,0,WD,Normal,20,63.0,7875,7,5,12,11,38.0,0,0,1237,1237,1253,0,0,1253,0,0,2,0,3,1,6,1,12.0,2,402,220,21,0,0,0,0,0,6,2007,176000,2007-06-01
782,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,Gd,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,0,Attchd,RFn,TA,TA,Y,0,0,0,WD,Normal,60,65.0,7153,6,5,14,14,0.0,387,0,374,761,810,793,0,1603,0,0,2,1,3,1,7,0,14.0,2,484,0,124,0,0,0,0,0,7,2006,175900,2006-07-01
783,RL,Pave,0,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,0,Attchd,RFn,TA,TA,Y,0,0,0,WD,Normal,20,67.0,16285,7,5,8,7,0.0,0,0,1413,1413,1430,0,0,1430,0,0,2,0,3,1,6,0,8.0,2,605,0,33,0,0,0,0,0,6,2009,187100,2009-06-01
784,RL,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,Gable,CompShg,Plywood,Plywood,BrkFace,TA,Gd,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,0,0,0,WD,Normal,85,0.0,9101,5,6,31,31,104.0,1097,0,0,1097,1110,0,0,1110,1,0,1,0,1,1,4,1,31.0,2,602,303,30,0,0,0,0,0,7,2009,165500,2009-07-01
785,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,Wd Sdng,Wd Shng,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,0,0,0,0,Y,0,0,0,WD,Normal,75,35.0,6300,6,6,94,7,0.0,0,0,742,742,742,742,0,1484,0,0,2,0,3,1,9,1,2008.0,0,0,0,291,134,0,0,0,0,6,2008,128000,2008-06-01
786,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,LwQ,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,0,0,0,WD,Normal,20,0.0,9790,6,5,42,42,0.0,251,630,491,1372,1342,0,0,1342,0,0,2,0,3,1,7,1,42.0,2,457,0,0,0,0,197,0,0,9,2009,161500,2009-09-01
787,RM,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,PConc,Fa,TA,No,LwQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,0,Detchd,Unf,TA,TA,Y,0,0,Shed,WD,Normal,50,60.0,10800,5,6,95,60,0.0,686,0,0,686,966,686,0,1652,1,0,2,0,4,1,7,0,49.0,1,416,0,0,196,0,0,0,1200,6,2010,139000,2010-06-01
788,RL,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,0,BuiltIn,RFn,TA,TA,Y,0,0,0,WD,Normal,60,76.0,10142,7,5,6,6,0.0,656,0,300,956,956,1128,0,2084,1,0,2,1,4,1,8,0,6.0,2,618,0,45,0,0,0,0,0,1,2010,233000,2010-01-01
789,RM,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,0,Detchd,Unf,Fa,TA,Y,0,0,0,WD,Normal,20,50.0,6000,4,7,54,8,0.0,0,0,901,901,901,0,0,901,0,0,1,0,2,1,4,0,54.0,1,281,0,0,0,0,0,0,0,8,2008,107900,2008-08-01
790,RL,Pave,0,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,Fa,Gd,LwQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,0,Attchd,Fin,TA,TA,Y,0,0,0,WD,Normal,60,0.0,12205,6,8,41,0,157.0,568,0,264,832,976,1111,0,2087,0,0,2,1,5,1,9,0,41.0,2,444,133,168,0,0,0,0,0,7,2007,187500,2007-07-01
791,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,0,0,0,WD,Normal,120,43.0,3182,7,5,4,3,11.0,16,0,1129,1145,1145,0,0,1145,0,0,2,0,2,1,5,1,4.0,2,397,100,16,0,0,0,0,0,9,2009,160200,2009-09-01
792,RL,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,0,0,0,WD,Normal,80,0.0,11333,6,5,31,31,0.0,539,0,490,1029,1062,0,0,1062,1,0,1,0,3,1,5,2,31.0,2,539,120,0,0,0,0,0,0,5,2007,146800,2007-05-01
793,RL,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,0,0,0,WD,Normal,60,92.0,9920,7,5,11,10,0.0,862,0,255,1117,1127,886,0,2013,1,0,2,1,3,1,8,1,10.0,2,455,180,130,0,0,0,0,0,6,2007,269790,2007-06-01
794,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,0,Attchd,Fin,TA,TA,Y,0,0,0,New,Partial,20,76.0,9158,8,5,0,0,140.0,0,0,1496,1496,1496,0,0,1496,0,0,2,0,3,1,7,0,2020.0,2,474,168,130,0,0,0,0,0,6,2007,225000,2007-06-01
795,RL,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,0,0,Shed,WD,Normal,60,0.0,10832,7,5,14,12,0.0,0,0,712,712,1086,809,0,1895,0,0,2,1,3,1,7,1,14.0,2,409,143,46,0,0,0,0,500,10,2008,194500,2008-10-01
796,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,0,MnPrv,0,WD,Normal,60,70.0,8400,6,6,30,29,130.0,0,0,650,650,888,676,0,1564,0,0,2,1,3,1,7,1,30.0,2,476,0,50,0,0,204,0,0,4,2010,171000,2010-04-01
797,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,0,MnPrv,0,WD,Normal,20,71.0,8197,6,5,30,30,148.0,0,0,660,660,1285,0,0,1285,0,0,1,1,3,1,7,1,30.0,2,528,138,0,0,0,0,0,0,4,2007,143500,2007-04-01
798,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,0,Attchd,Unf,TA,TA,Y,0,0,0,WD,Abnorml,20,57.0,7677,5,5,55,55,0.0,570,0,203,773,773,0,0,773,0,0,1,0,2,1,4,0,55.0,1,240,0,0,0,0,0,0,0,4,2008,110000,2008-04-01
799,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,BuiltIn,Fin,TA,TA,Y,0,0,0,New,Partial,60,104.0,13518,9,5,1,0,860.0,0,0,1926,1926,1966,1174,0,3140,0,0,3,1,4,1,11,2,2020.0,3,820,144,78,0,0,0,0,0,7,2009,485000,2009-07-01
800,RL,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,BrkTil,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Detchd,Unf,TA,TA,Y,0,MnPrv,0,WD,Normal,50,60.0,7200,5,7,70,57,252.0,569,0,162,731,981,787,0,1768,1,0,1,1,3,1,7,2,68.0,1,240,0,0,264,0,0,0,0,6,2007,175000,2007-06-01
801,RL,Pave,0,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,0,Attchd,RFn,TA,TA,Y,0,0,Shed,WD,Normal,60,79.0,12798,6,5,11,11,0.0,462,0,154,616,616,1072,0,1688,1,0,2,1,4,1,8,0,11.0,2,603,403,114,185,0,0,0,400,5,2008,200000,2008-05-01
802,RM,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,FuseA,TA,Typ,0,Detchd,Unf,TA,TA,Y,0,0,0,WD,Normal,30,40.0,4800,4,7,91,17,0.0,197,0,999,1196,1196,0,0,1196,1,0,1,0,2,1,5,0,50.0,2,440,0,0,0,0,0,0,0,7,2007,109900,2007-07-01
803,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,WdShing,Wd Shng,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,0,0,0,WD,Normal,60,63.0,8199,7,5,3,3,0.0,648,0,80,728,728,728,0,1456,1,0,2,1,3,1,7,1,3.0,2,410,36,18,0,0,0,0,0,10,2008,189000,2008-10-01
804,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,BuiltIn,RFn,TA,TA,Y,0,0,0,New,Partial,60,107.0,13891,9,5,1,0,424.0,0,0,1734,1734,1734,1088,0,2822,0,0,3,1,4,1,12,1,2020.0,3,1020,52,170,0,0,192,0,0,1,2009,582933,2009-01-01
805,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,TA,Y,SBrkr,TA,Min1,0,Attchd,Unf,TA,TA,Y,0,GdWo,0,WD,Family,20,75.0,9000,5,5,52,52,0.0,812,0,124,936,1128,0,0,1128,0,0,1,0,2,1,5,0,52.0,1,286,0,0,0,0,0,0,0,6,2006,118000,2006-06-01
806,RL,Pave,0,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,0,Attchd,RFn,TA,TA,Y,0,0,0,New,Partial,20,91.0,12274,7,5,0,0,256.0,0,0,1417,1417,1428,0,0,1428,0,0,2,0,3,1,6,0,2020.0,2,554,0,60,0,0,0,0,0,7,2008,227680,2008-07-01
807,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,TA,TA,Av,ALQ,Rec,GasA,Gd,Y,SBrkr,TA,Typ,0,Attchd,Fin,TA,TA,Y,0,0,0,WD,Normal,80,75.0,9750,5,5,39,39,0.0,400,480,100,980,980,0,0,980,0,0,2,0,3,1,6,0,39.0,1,384,68,0,0,0,0,0,0,10,2006,135500,2006-10-01
808,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,0,0,0,WD,Normal,70,144.0,21384,5,6,86,5,0.0,1309,0,15,1324,1072,504,0,1576,2,0,1,1,3,1,6,1,86.0,2,528,0,312,0,0,0,0,0,5,2009,223500,2009-05-01
809,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,BLQ,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,0,GdWo,0,WD,Normal,80,85.0,13400,5,5,40,40,1047.0,516,128,380,1024,1086,0,0,1086,1,0,1,0,3,1,6,1,40.0,2,484,0,0,0,0,0,0,0,6,2006,159950,2006-06-01
810,RM,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,Hip,CompShg,AsbShng,AsbShng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,TA,N,FuseA,TA,Typ,0,Detchd,Unf,Fa,Po,N,0,MnPrv,0,WD,Normal,75,90.0,8100,5,5,111,44,0.0,0,0,849,849,1075,1063,0,2138,0,0,2,0,2,3,11,0,99.0,2,360,40,156,0,0,0,0,0,11,2009,106000,2009-11-01
811,RL,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,GasA,Fa,Y,SBrkr,Gd,Typ,Fa,Attchd,RFn,TA,TA,Y,Fa,GdPrv,0,WD,Normal,20,78.0,10140,6,6,32,7,99.0,663,377,0,1040,1309,0,0,1309,1,0,1,1,3,1,5,1,32.0,2,484,265,0,0,0,0,648,0,1,2006,181000,2006-01-01
812,RM,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,0,0,0,ConLD,Normal,120,0.0,4438,6,5,4,4,169.0,662,0,186,848,848,0,0,848,1,0,1,0,1,1,4,1,4.0,2,420,140,0,0,0,0,0,0,6,2008,144500,2008-06-01
